read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
b914c287-07d6-4d17-9e48-c1c8e9816be6	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	421	12.81	233	35475	2022-11-09T12:24:21.753060+00:00
b6408d1f-e4df-4589-8f6f-5264a5d4f31c	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	127	12.12	20	43183	2022-11-09T12:24:39.753060+00:00
99908b3b-28ab-4838-8264-253689bbf42a	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	413	12.75	146	44425	2022-11-09T12:26:18.753060+00:00
6b7b6793-acf9-4b3e-a097-232061ac9484	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	344	13.61	373	35390	2022-11-09T12:26:26.753060+00:00
f6f82e0b-b15f-48d4-9d7b-d11dcd1f233f	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1042	12.46	286	39975	2022-11-09T12:27:30.753060+00:00
9af21894-1a23-4e84-b6b5-fd007e4522b6	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	768	12.02	102	46762	2022-11-09T12:29:12.753060+00:00
7169eeda-5350-4806-bd29-f2bbd80a176f	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	171	14.32	195	46977	2022-11-09T12:31:08.753060+00:00
0bb28706-333b-4fb8-b767-322aeef2fa03	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	962	12.44	1	45034	2022-11-09T12:38:10.753060+00:00
fabf6700-00ca-4897-bc2f-fa2368ddc633	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	776	12.36	155	49354	2022-11-09T12:38:35.753060+00:00
972c8be3-3043-4982-9d99-6069760dd612	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	419	9.96	198	15063	2022-11-09T12:39:14.753060+00:00
5f0009a0-6831-4e96-8281-f79423e2e95d	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1000	13.96	141	49243	2022-11-09T12:40:29.753060+00:00
67280ac6-7a67-433a-aab0-518bf6f30e4b	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	524	13.87	476	52174	2022-11-09T12:40:47.753060+00:00
cd733672-88a5-4658-bd7f-8208add81890	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	671	12.67	12	51500	2022-11-09T12:42:08.753060+00:00
49aa5f8b-efe5-4db1-81d2-75067e6553aa	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	956	13.31	238	51968	2022-11-09T12:42:24.753060+00:00
