read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
93288f7c-19f5-4978-a700-48df2c862f02	barcode93/reads.fastq	barcode93	1273	12.55	159	23659	2021-11-24T16:22:16Z
94b2b30f-0e98-4d9c-81cf-5edc596c2570	barcode93/reads.fastq	barcode93	1280	16.24	7	10738	2021-11-24T14:44:26Z
99c74cda-179c-48c7-ae5f-176bda7eafb0	barcode93/reads.fastq	barcode93	916	12.37	119	20328	2021-11-24T16:40:47Z
a014b8cf-487b-4608-ac74-6d22f5004771	barcode93/reads.fastq	barcode93	1232	15.75	163	15576	2021-11-24T15:57:06Z
ada858cf-9844-4267-954a-54a6ec0c3af2	barcode93/reads.fastq	barcode93	1228	14.71	32	15192	2021-11-24T15:46:46Z
afe12909-7647-4713-8f68-ccded1708bd9	barcode93/reads.fastq	barcode93	1117	11.81	235	19209	2021-11-24T16:48:06Z
b037c81e-02d4-4009-910a-2568bd02fa3d	barcode93/reads.fastq	barcode93	1209	13.40	128	22776	2021-11-24T16:38:21Z
df495bdc-6830-4908-b350-d4e0474493f0	barcode93/reads.fastq	barcode93	1151	10.89	10	8737	2021-11-24T14:30:49Z
ecaed763-afc1-4007-8c3c-8b701dd3b7b6	barcode93/reads.fastq	barcode93	1218	15.98	107	17545	2021-11-24T16:41:26Z
f7597b0a-7076-44a1-ba7f-434dbd357406	barcode93/reads.fastq	barcode93	2371	16.87	242	20731	2021-11-24T16:53:36Z
f810ad15-89d9-43a8-b6f6-b8b2e0da51a0	barcode93/reads.fastq	barcode93	899	13.42	138	48304	2021-11-24T15:55:35Z
2ff50803-8784-4dfd-81a4-7f0dd0e36d14	barcode93/reads.fastq	barcode93	889	10.78	15	10063	2021-11-24T14:39:04Z
0bd77520-d3a4-429f-a044-66640437fdb6	barcode93/reads.fastq	barcode93	907	14.41	99	18302	2021-11-24T16:38:08Z
4941dd4b-bfa7-4c93-899e-c5987ba12318	barcode93/reads.fastq	barcode93	1269	14.03	82	19053	2021-11-24T16:11:26Z
71c79977-83ec-453a-8994-540c253683c2	barcode93/reads.fastq	barcode93	1159	16.20	12	19299	2021-11-24T16:14:03Z
803a2419-5d05-483a-8dc6-2d533d4a8621	barcode93/reads.fastq	barcode93	1150	10.01	107	16614	2021-11-24T16:27:53Z
8c5ea7e9-6aec-4ff8-a1f0-b3f1fd34c3eb	barcode93/reads.fastq	barcode93	897	12.15	26	19613	2021-11-24T16:39:05Z
d19f7784-90b0-4b26-8567-0580fab19668	barcode93/reads.fastq	barcode93	1234	12.69	25	15647	2021-11-24T16:11:33Z
041cccb6-a151-429f-a214-d2d08b567562	barcode93/reads.fastq	barcode93	1217	13.97	116	18127	2021-11-24T16:12:36Z
1d46bc2f-40ff-47e4-bcc0-b78df9b050c9	barcode93/reads.fastq	barcode93	1237	13.16	26	16174	2021-11-24T15:52:29Z
f063544e-f3bf-4526-bd7e-52ce9929b904	barcode93/reads.fastq	barcode93	1221	16.22	107	15819	2021-11-24T16:15:48Z
7537bb69-793b-401c-aaf6-3c4d6a2c30c6	barcode93/reads.fastq	barcode93	1097	9.33	96	17513	2021-11-24T16:15:35Z
00825f79-5808-4f5a-8eb5-f2a9ae025f18	barcode93/reads.fastq	barcode93	1118	14.44	398	13048	2021-11-24T15:26:06Z
08bbaddf-751d-463c-9d06-8124d4f2c313	barcode93/reads.fastq	barcode93	1264	10.02	158	6418	2021-11-24T13:38:15Z
151032c9-e58e-4ada-b38f-e04b1f772d93	barcode93/reads.fastq	barcode93	1088	10.13	2	16283	2021-11-24T16:51:53Z
1a72917c-b4fd-44b5-a4f3-0ee2d7395415	barcode93/reads.fastq	barcode93	895	9.89	133	16494	2021-11-24T16:04:22Z
30157f1c-7e45-4554-a2a0-c490d2027a3d	barcode93/reads.fastq	barcode93	1109	11.74	18	13392	2021-11-24T15:59:24Z
5e410409-1665-40a1-88bc-98f32f82b118	barcode93/reads.fastq	barcode93	1182	12.58	44	14355	2021-11-24T15:43:57Z
67cbed0f-7279-4879-9abc-59829550e8ed	barcode93/reads.fastq	barcode93	1112	13.68	7	15393	2021-11-24T15:43:47Z
93b486ac-0cdc-41ae-b9db-6a033552dde6	barcode93/reads.fastq	barcode93	911	14.76	136	15695	2021-11-24T15:54:22Z
52077d71-eb2a-4cc8-8d4f-865f854aff84	barcode93/reads.fastq	barcode93	1199	11.40	278	16533	2021-11-24T16:51:13Z
896ff649-a856-48d8-be75-55cd5244dc10	barcode93/reads.fastq	barcode93	1121	13.63	131	13206	2021-11-24T15:25:55Z
8fc3167f-916b-46fb-9b19-4540aa567a78	barcode93/reads.fastq	barcode93	1164	16.40	142	16174	2021-11-24T15:54:37Z
da8a41a0-5976-4727-8e35-0419da6b220c	barcode93/reads.fastq	barcode93	1506	10.90	26	17577	2021-11-24T16:10:34Z
e76b90d8-cea4-4fcc-8e07-15bd3a002532	barcode93/reads.fastq	barcode93	1112	11.54	353	19889	2021-11-24T16:53:43Z
f7d73a62-e4e5-47e9-81d6-2da778957ccf	barcode93/reads.fastq	barcode93	309	13.58	48	17768	2021-11-24T16:12:21Z
302eb315-6fd5-4e38-9972-fed25c092f54	barcode93/reads.fastq	barcode93	1233	11.89	130	17246	2021-11-24T16:02:54Z
7b1b9db9-28e8-45ca-8c1a-79fc67741fd9	barcode93/reads.fastq	barcode93	1233	15.21	101	13675	2021-11-24T15:03:00Z
86e554de-f76e-4147-8812-ce1ba07c60ec	barcode93/reads.fastq	barcode93	1279	10.60	58	17163	2021-11-24T16:17:17Z
a390526d-6ebe-47e0-9fb7-63c1c769bec0	barcode93/reads.fastq	barcode93	1219	15.12	116	19608	2021-11-24T16:31:43Z
a8d01c84-6a3c-4627-8214-66906c7690e9	barcode93/reads.fastq	barcode93	838	17.06	22	18242	2021-11-24T16:14:40Z
aeba48e7-76e8-439d-b15e-287e3254780a	barcode93/reads.fastq	barcode93	904	12.96	101	19812	2021-11-24T16:22:39Z
eae58b51-83af-42e5-b7ba-b9a777c252b3	barcode93/reads.fastq	barcode93	902	12.55	97	15561	2021-11-24T16:06:15Z
f56167fc-9299-4ae8-923e-0e52131355b7	barcode93/reads.fastq	barcode93	903	15.55	122	15573	2021-11-24T16:04:10Z
02caa631-34da-4b0c-8791-cf16cb10a645	barcode93/reads.fastq	barcode93	193	11.15	54	15464	2021-11-24T15:36:52Z
4775a516-e78e-4cbe-b2a9-37d4dbb575b9	barcode93/reads.fastq	barcode93	1271	14.61	54	18361	2021-11-24T16:12:50Z
6d282841-4f69-4f50-b883-11d4a9281e3c	barcode93/reads.fastq	barcode93	896	9.64	58	11500	2021-11-24T14:52:32Z
760aa70e-ff68-464c-be26-fe9c916cfa75	barcode93/reads.fastq	barcode93	1127	14.89	129	18795	2021-11-24T16:35:21Z
79098d28-ad24-460b-bb9f-edf9c24c5d34	barcode93/reads.fastq	barcode93	1152	14.44	333	11965	2021-11-24T16:54:10Z
e8157dd4-4314-40a8-a7be-42857dc7b0e2	barcode93/reads.fastq	barcode93	1129	13.63	74	26098	2021-11-24T16:06:05Z
