read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
75edb7f6-b787-4fa3-8852-11d29f9608a8	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	227	9.86	366	134754	2022-11-09T16:03:09.753060+00:00
a669ee17-61b6-49ae-b0e0-a2192fb6894a	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	116	10.08	75	147251	2022-11-09T16:09:41.753060+00:00
33d49cbd-a2d8-43b7-8d66-453b208d9b55	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	220	9.74	150	143612	2022-11-09T16:12:09.753060+00:00
228bea0b-fd30-4fce-b4ef-5de7d4d576cc	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	132	9.51	399	140680	2022-11-09T16:25:11.753060+00:00
7b3ec01d-ca55-4e84-ac19-ebfe926979a0	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	111	10.14	320	145513	2022-11-09T16:28:54.753060+00:00
c0f6abe1-a7d6-4b4c-802f-f491284b0036	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	110	11.60	228	146404	2022-11-09T16:29:22.753060+00:00
e4092a47-2570-48ba-96cd-e0d87978aa2e	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	137	9.95	343	140208	2022-11-09T16:34:41.753060+00:00
deeab8fa-ab01-4bb4-8c52-d31e16d0a7d2	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	169	9.80	150	154922	2022-11-09T16:43:42.753060+00:00
a726f516-d5a7-41c3-8200-42203b98d3a3	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	128	9.99	227	142758	2022-11-09T17:04:16.753060+00:00
6bee0588-d194-4af3-8e1e-b203f7833a15	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	109	10.12	70	159166	2022-11-09T17:05:06.753060+00:00
e4167a91-082d-402d-9dfa-5da248b64633	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	110	10.27	287	165648	2022-11-09T17:08:47.753060+00:00
ba5376fd-4d3e-4a57-a2a1-ab66281b889d	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	126	10.84	7	157441	2022-11-09T17:09:58.753060+00:00
504cf5ab-d935-404f-8fb3-3bd2b0267733	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	156	9.55	40	172237	2022-11-09T17:14:33.753060+00:00
f621d195-284e-44b1-8cfa-de967e58bb48	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	144	9.48	393	145898	2022-11-09T17:14:51.753060+00:00
0ec9a87b-80fe-49a0-a49a-3745cc013579	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	117	11.33	461	172681	2022-11-09T17:19:09.753060+00:00
dc7fff32-6a70-4b91-8662-664c390b8c68	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	130	10.61	264	91790	2022-11-09T17:21:16.753060+00:00
e92c7c23-6224-4ab3-9c9a-be16723050f8	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	212	11.02	8	162764	2022-11-09T17:22:33.753060+00:00
c5aaa1c9-0a6c-40a2-9707-957ab307dac1	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	143	10.66	496	147727	2022-11-09T17:24:12.753060+00:00
466df4b2-1612-4c58-aec2-65d3fd453454	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	230	10.11	173	175777	2022-11-09T17:29:19.753060+00:00
96b93286-fd4c-4366-a4db-98781ca87cbf	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	173	10.20	151	161784	2022-11-09T17:30:42.753060+00:00
1699981c-e85c-4db5-91a7-c9197358cdb6	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	121	11.46	450	166980	2022-11-09T17:35:34.753060+00:00
7cdd387f-70a7-45f3-b1b0-1e3aa9c2a4ea	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	126	9.47	58	151937	2022-11-09T17:46:46.753060+00:00
98f53641-9c8e-4e33-9418-4db91ac675ea	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	131	11.71	235	180842	2022-11-09T18:01:24.753060+00:00
50697a92-9be7-4cf2-a234-ea1671d7de98	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	137	9.30	47	173860	2022-11-09T18:01:52.753060+00:00
6ae6ea0a-d3a6-4eb9-bc3c-ee89003f7632	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	108	10.10	219	198305	2022-11-09T18:06:50.753060+00:00
62ceec3a-e497-4655-b026-61890c358624	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	183	9.39	309	174990	2022-11-09T18:11:35.753060+00:00
cbd276f0-7656-4830-91c2-14e5ebb9e912	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	137	9.39	198	163926	2022-11-09T18:34:45.753060+00:00
aab449ce-e927-4ec9-adf0-f0aed6c4f202	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	124	9.48	125	177808	2022-11-09T18:48:44.753060+00:00
fb6ec092-bec5-4352-a567-187c7e54a77c	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	175	10.30	478	202584	2022-11-09T18:48:47.753060+00:00
8f7952af-4f7d-4756-9138-15088aa7ebb8	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	166	9.42	250	193490	2022-11-09T18:52:18.753060+00:00
767d1dab-3527-4858-8beb-6fab3187ab85	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	163	10.28	250	194347	2022-11-09T18:54:45.753060+00:00
79a8e58d-d6a0-4ea6-a909-fd294850d1b5	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	142	10.02	483	189661	2022-11-09T18:54:46.753060+00:00
f47e46fb-a215-4737-b0a1-805d0205dadb	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	163	10.30	312	189719	2022-11-09T18:56:39.753060+00:00
