read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
01ef4fc6-fbff-4e0b-85ab-c7fadd752d62	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	337	10.26	281	16105	2022-08-12T13:23:52.257859+01:00
6c1b150a-c29b-4988-b34d-3b3e5dd4a080	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	727	15.30	79	17207	2022-08-12T13:32:22.257859+01:00
090bc237-ff21-4484-84c8-c098bdaa43a9	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	308	13.42	490	14467	2022-08-12T13:23:51.257859+01:00
7afda750-c504-4290-9a72-61da29582779	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	806	10.98	49	17197	2022-08-12T13:32:21.257859+01:00
0d9aa941-0800-4985-a523-4e40629d067b	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	925	11.92	191	15174	2022-08-12T13:23:52.257859+01:00
7dc012cc-3c26-43fa-9084-f5ba7e7e9504	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1135	9.61	449	16120	2022-08-12T13:32:28.257859+01:00
15fa85c3-306e-4c00-b74d-329200d78174	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	782	11.48	290	13816	2022-08-12T13:23:53.257859+01:00
8b77196b-98d1-4d96-b4f0-826c0061d125	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	811	13.23	479	15597	2022-08-12T13:32:25.257859+01:00
18e62729-c08c-4870-902d-98b3a2db3366	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	595	12.45	117	15366	2022-08-12T13:23:49.257859+01:00
8c0bc54f-474d-4e43-9557-fd6f68d256f0	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	251	10.26	361	21340	2022-08-12T13:32:28.257859+01:00
28b0882b-8cbf-4175-bea9-35f989fd2316	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	318	10.44	10	14508	2022-08-12T13:23:50.257859+01:00
b7b25aa6-7a3e-4470-81dc-5301816012ab	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	387	11.37	368	15828	2022-08-12T13:32:31.257859+01:00
07fa62e8-a81b-4cb5-a70b-6010555b8350	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	431	12.66	202	14970	2022-08-12T13:20:03.257859+01:00
522319a2-d754-4488-adde-e3d694ea3e98	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	415	14.03	107	15866	2022-08-12T13:23:51.257859+01:00
