read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
a93aee4e-b76d-5800-b2b0-1ef9d79fae8d	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	93	9.61	223	37982	2022-11-09T12:12:08.753060+00:00
2ad5bd31-e4fc-4dd1-861c-3dfad4dd1879	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	169	10.75	223	38610	2022-11-09T12:13:20.753060+00:00
d41291f2-f287-46e8-b48e-4f1a82ab1bee	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	878	11.70	190	30802	2022-11-09T12:15:19.753060+00:00
7171bdf6-8c23-40c9-b369-b468f4d5b524	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	148	10.44	7	36744	2022-11-09T12:16:05.753060+00:00
f6dd2107-aefb-47ab-b70a-d9847f333a98	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	175	10.63	2	39482	2022-11-09T12:16:18.753060+00:00
b6c08481-b2ea-417a-b94f-f7903f9878c2	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	415	15.29	27	27415	2022-11-09T12:16:40.753060+00:00
145765ec-678c-47ea-a731-6e6d7f22ac0d	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	210	12.81	437	58311	2022-11-09T12:18:15.753060+00:00
6b74d248-b847-4811-a74a-11575104d3c2	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	196	11.60	448	37881	2022-11-09T12:20:15.753060+00:00
fdc98e3d-c53e-4c1b-bf66-d868204c71de	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	515	11.45	185	43527	2022-11-09T12:22:35.753060+00:00
f0467b47-5239-4595-8e39-87099456e960	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	358	11.74	222	39054	2022-11-09T12:23:16.753060+00:00
b014f6c3-0caa-50d9-8442-9b808a40af8e	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	146	11.09	416	43777	2022-11-09T12:25:25.753060+00:00
e1a12c34-c699-4631-a4ce-b1ef11b6183c	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	132	9.87	365	33454	2022-11-09T12:25:49.753060+00:00
2c905aa2-ad59-4e67-a711-59cc7f31c6f1	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	895	12.71	112	47138	2022-11-09T12:26:14.753060+00:00
be48131c-cc16-4ba5-8a06-d001eb7d5acd	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	855	14.43	365	33920	2022-11-09T12:26:49.753060+00:00
0a9f1d04-ee22-4513-a74b-caf9f0cad7b1	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	1029	14.82	190	36854	2022-11-09T12:27:01.753060+00:00
0154fd52-2149-42e4-ae0a-bab57fd9ea43	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	450	10.16	26	41240	2022-11-09T12:27:22.753060+00:00
7b966e99-9b4d-46d3-aee9-1b6413add069	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	400	12.44	432	39570	2022-11-09T12:27:21.753060+00:00
a2b97996-af10-4abc-b668-01c599fc2932	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	454	12.82	461	44830	2022-11-09T12:27:48.753060+00:00
43541474-3f64-4ea2-8f6c-e23ec2a67d74	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	286	9.99	449	18660	2022-11-09T12:28:39.753060+00:00
fd440712-6cbe-4dc4-912d-109e0563ef7f	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	246	11.99	80	28747	2022-11-09T12:30:55.753060+00:00
7ad37f41-b7a6-4567-8d1b-11b18997e824	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	965	15.40	124	44729	2022-11-09T12:31:12.753060+00:00
4f40b5b2-4c30-4db1-ae5d-180250005c54	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	236	9.35	157	48847	2022-11-09T12:33:06.753060+00:00
1600cf62-6b2d-5b64-8884-f8e1f5c8a575	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	127	9.78	148	48613	2022-11-09T12:34:37.753060+00:00
ea8215d9-a800-44ac-b90a-f2794c98a316	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	289	11.18	158	50155	2022-11-09T12:37:30.753060+00:00
0a1eefe4-633d-4cf5-bbde-0af2caa5d227	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	854	12.93	147	49458	2022-11-09T12:37:50.753060+00:00
2370bcbf-e695-4236-be8a-e37441d55091	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	753	13.87	12	49400	2022-11-09T12:37:53.753060+00:00
